Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
12512371597,"Sep 26, 2024, 9:20:09 PM",Other easy run but not mine,Run,"",2819,10.00,185.0,153,false,,,activities/13340478726.fit.gz,,,2819.0,2769.0,10001.2,4.75,3.612,22.0,22.0,175.2,185.4,8.7,0.0,,,94.0,89.0,185.0,174.0,,314.0,632.0,,,153.0,865956.0,,,,,,,,310.0,2821.0,0.0,,0.0,,1.0,10040.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.548,45.7,,,,8182.0,,,425.0,233.0,3.626,,,,,,,,,,,,""
12512370414,"Sep 25, 2024, 10:11:21 PM",Easy,Run,Too lazy for 10k,3978,9.68,157.0,25,false,,,activities/13340477475.fit.gz,,,3978.0,3963.0,9688.9,8.068,2.445,18.0,20.0,171.0,180.0,11.6,0.0,,,124.0,78.0,157.0,126.0,,201.0,580.0,,,25.0,782954.0,,,,,,,,228.0,3979.0,0.0,,0.0,,1.0,9759.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.436,239.1,,,,10084.0,,,324.0,171.0,2.463,,,,,,,,,,,,""
12501026172,"Sep 24, 2024, 10:37:00 PM",CD,Run,"3km CD
2km Walk",2100,5.00,,,false,,,,,,2100.0,2100.0,5000.0,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.381,0.0,,,,,,,,,,,,,,,,,,,,,""
12496952653,"Sep 24, 2024, 9:32:24 PM",Workout,Run,"3km threshold @4:00 
5x800@ 3:27
400m @72 
 ",3001,8.01,168.0,28,false,"",,activities/13324048945.fit.gz,,,3001.0,2762.0,8010.0,6.27,2.9,2.0,3.0,180.0,183.0,10.3,0.0,,,99.0,91.0,168.0,141.0,,335.0,463.0,,,28.0,659668.0,,,,,,,,326.0,2911.0,0.0,,0.0,,1.0,8035.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.669,0.0,,,,5926.0,,,485.0,245.0,2.909,,,,,,,,,,,,""
12495709234,"Sep 24, 2024, 9:14:27 PM",WU,Run,"",680,1.99,152.0,7,false,,,activities/13322750390.fit.gz,,,680.0,654.0,1995.6,3.964,3.051,0.0,2.0,180.8,182.8,5.0,0.0,,,95.0,88.0,152.0,139.0,,271.0,119.0,,,7.0,177220.0,,,,,,,,261.0,681.0,0.0,,0.0,,1.0,2001.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.935,0.0,,,,1912.0,,,72.0,196.0,3.06,,,,,,,,,,,,""
12495608354,"Sep 23, 2024, 9:43:25 PM",15.1km in 40’ + 30’ core,Ride,"",2468,0,112.0,5,false,,,activities/13322642763.fit.gz,,,2468.0,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,112.0,93.0,,,155.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
12501135436,"Sep 22, 2024, 2:54:00 PM",Walk,Run,"",1440,2.00,,,false,,,,,,1440.0,1440.0,2000.0,,1.389,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.389,0.0,,,,,,,,,,,,,,,,,,,,,""
12501131557,"Sep 22, 2024, 2:52:00 PM",Morning Run,Run,"",2520,7.00,,,false,,,,,,2520.0,2520.0,7000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.778,0.0,,,,,,,,,,,,,,,,,,,,,""
12495608079,"Sep 22, 2024, 2:04:05 PM",Dẫn mẹ đi South Campus,Run,"",3178,4.75,146.0,9,false,,,activities/13322642319.fit.gz,,,3178.0,2856.0,4749.6,3.86,1.663,24.0,25.0,203.6,215.8,25.3,0.0,,,94.0,71.0,146.0,116.0,,128.0,282.0,,,9.0,332994.0,,,,,,,,148.0,3139.0,0.0,,0.0,,1.0,4821.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.495,5.1,,,,6008.0,,,107.0,111.0,1.688,,,,,,,,,,,,""
12501107172,"Sep 21, 2024, 2:49:00 PM",Walk around campus với mẹ,Run,"",5040,14.00,,,false,,,,,,5040.0,5040.0,14000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.778,0.0,,,,,,,,,,,,,,,,,,,,,""
12462137735,"Sep 20, 2024, 10:17:08 PM",CD,Run,"",245,0.44,154.0,1,false,,,activities/13286880675.fit.gz,,,245.0,204.0,444.8,3.354,2.18,0.0,2.0,181.0,182.4,9.6,0.3,,,93.0,87.0,154.0,138.0,,195.0,32.0,,,1.0,36961.0,,,,,,,,174.0,246.0,0.0,,0.0,,1.0,450.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.815,0.0,,,,534.0,,,11.0,131.0,2.207,,,,,,,,,,,,""
12461862506,"Sep 20, 2024, 9:37:18 PM",Fartlek 200 fast 200 slow,Run,"",1353,3.59,184.0,23,false,,,activities/13286588278.fit.gz,,,1353.0,1136.0,3592.0,7.138,3.162,2.0,2.0,180.6,183.0,13.5,0.0,,,107.0,92.0,184.0,154.0,,304.0,229.0,,,23.0,273286.0,,,,,,,,277.0,1355.0,0.0,,0.0,,1.0,3616.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.655,0.0,,,,2702.0,,,163.0,208.0,3.184,,,,,,,,,,,,""
12461712763,"Sep 20, 2024, 9:14:47 PM",Easy,Run,"",1010,3.01,176.0,29,false,,,activities/13286428754.fit.gz,,,1010.0,1004.0,3009.3,4.89,2.997,7.0,7.0,179.0,185.0,6.6,0.0,,,95.0,86.0,176.0,156.0,,251.0,197.0,,,29.0,251626.0,,,,,,,,256.0,1011.0,0.0,,0.0,,1.0,3024.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.979,27.2,,,,2842.0,,,103.0,192.0,3.012,,,,,,,,,,,,""
12501090906,"Sep 20, 2024, 2:47:00 PM",CD + 2 km walk,Run,"",1875,5.00,,,false,,,,,,1875.0,1875.0,5000.0,,2.667,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.667,0.0,,,,,,,,,,,,,,,,,,,,,""
12454984982,"Sep 19, 2024, 9:21:36 PM",11km easy last 2 pickup,Run,"",3687,11.00,183.0,86,false,,,activities/13279205579.fit.gz,,,3687.0,3663.0,11006.5,5.248,3.005,28.0,25.0,171.2,181.2,12.1,0.0,,,123.0,87.0,183.0,152.0,,259.0,693.0,,,86.0,935419.0,,,,,,,,269.0,3689.0,0.0,,0.0,,1.0,11096.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.985,302.6,,,,10286.0,,,418.0,202.0,3.029,,,,,,,,,,,,""
12446522447,"Sep 18, 2024, 10:09:44 PM",Easy run,Run,"",4444,12.32,171.0,82,false,,,activities/13270168101.fit.gz,,,4444.0,4372.0,12320.3,9.78,2.818,30.0,28.0,171.6,182.0,15.4,0.0,,,125.0,85.0,171.0,147.0,,240.0,783.0,,,82.0,1041649.0,,,,,,,,247.0,4445.0,0.0,,0.0,,1.0,12414.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.772,276.2,,,,12226.0,,,426.0,186.0,2.84,,,,,,,,,,,,""
12437192764,"Sep 17, 2024, 10:18:31 PM",Interval (6x800@3:25 400@3:12),Run,feel like threshold but still ...,2495,5.87,193.0,39,false,"",,activities/13260236703.fit.gz,,,2495.0,2203.0,5877.4,6.132,2.668,5.0,7.0,172.2,177.4,8.7,-0.1,,,104.0,92.0,193.0,155.0,,321.0,407.0,,,39.0,456976.0,,,,,,,,303.0,2487.0,0.0,,0.0,,1.0,5895.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.356,0.0,,,,4374.0,,,358.0,228.0,2.676,,,,,,,,,,,,""
12436916387,"Sep 17, 2024, 10:07:08 PM",WU,Run,"",487,1.00,169.0,5,false,,,activities/13259949735.fit.gz,,,487.0,308.0,1004.3,4.272,3.261,0.0,0.0,175.2,177.4,4.3,-0.1,,,94.0,90.0,169.0,140.0,,282.0,56.0,,,5.0,87183.0,,,,,,,,233.0,488.0,0.0,,0.0,,1.0,1006.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.062,0.0,,,,924.0,,,41.0,175.0,3.267,,,,,,,,,,,,""
12436888650,"Sep 16, 2024, 10:15:39 PM",Core + Mobility,Weight Training,"",2008,0.21,119.0,4,false,,,activities/13259920702.fit.gz,,,2008.0,2008.0,210.4,2.08,0.105,0.0,0.0,176.8,179.6,42.1,-0.5,,,80.0,50.0,119.0,89.0,,6.0,113.0,,,4.0,12925.0,,,,,,,,26.0,2009.0,0.0,,0.0,,1.0,210.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.105,0.0,,,,634.0,,,2.0,20.0,0.105,,,,,,,,,,,,""
12501144242,"Sep 15, 2024, 2:55:00 PM",Not technically a longrun,Run,"",5180,14.00,,,false,,,,,,5180.0,5180.0,14000.0,,2.703,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.703,0.0,,,,,,,,,,,,,,,,,,,,,""
12411326418,"Sep 14, 2024, 8:24:15 PM",Easy,Run,"",4185,11.00,182.0,61,false,,,activities/13232610938.fit.gz,,,4185.0,4149.0,11003.2,5.144,2.652,26.0,26.0,176.0,182.0,14.8,0.0,,,123.0,79.0,182.0,142.0,,217.0,679.0,,,61.0,890665.0,,,,,,,,248.0,4186.0,0.0,,0.0,,1.0,11092.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.629,242.7,,,,10668.0,,,403.0,186.0,2.673,,,,,,,,,,,,""
12411404931,"Sep 13, 2024, 10:43:00 PM",Evening Run,Run,3km @4:30,3384,9.40,,,false,4km up lại + 5 km at UB running club,,,,,3384.0,3384.0,9400.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.778,0.0,,,,,,,,,,,,,,,,,,,,,""
12402852174,"Sep 13, 2024, 9:51:41 PM",Run,Run,"",2491,4.42,160.0,14,false,,,activities/13223487875.fit.gz,,,2491.0,1893.0,4421.8,4.422,2.336,5.0,9.0,174.2,180.6,23.4,0.0,,,115.0,74.0,160.0,121.0,,185.0,252.0,,,14.0,349791.0,,,,,,,,211.0,2168.0,0.0,,0.0,,1.0,4455.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.775,33.7,,,,4880.0,,,151.0,159.0,2.354,,,,,,,,,,,,""
12402851545,"Sep 13, 2024, 8:55:19 PM",Walk to the UB event,Run,"",721,1.20,125.0,2,false,,,activities/13223487263.fit.gz,,,721.0,708.0,1203.5,2.164,1.7,1.0,5.0,171.6,176.2,5.8,-0.4,,,65.0,63.0,125.0,108.0,,131.0,67.0,,,2.0,94012.0,,,,,,,,131.0,722.0,0.0,,0.0,,1.0,1203.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.669,0.0,,,,1522.0,,,19.0,98.0,1.699,,,,,,,,,,,,""
12399456516,"Sep 12, 2024, 9:17:29 PM",Easy,Run,"",4149,10.00,183.0,123,false,,,activities/13219830584.fit.gz,,,4149.0,3769.0,10003.0,5.79,2.654,27.0,29.0,169.6,181.8,9.9,0.0,,,123.0,83.0,183.0,159.0,,218.0,684.0,,,123.0,817637.0,,,,,,,,233.0,3954.0,0.0,,0.0,,1.0,10076.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.411,265.7,,,,10066.0,,,336.0,175.0,2.673,,,,,,,,,,,,""
12411412457,"Sep 11, 2024, 10:45:00 PM",Run at the gym,Run,Forgot to charge watch,3300,10.00,,,false,,,,,,3300.0,3300.0,10000.0,,3.03,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.03,0.0,,,,,,,,,,,,,,,,,,,,,""
12411417429,"Sep 10, 2024, 10:47:00 PM",Threshold + Cd,Run,"",2520,7.00,,,false,,,,,,2520.0,2520.0,7000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.778,0.0,,,,,,,,,,,,,,,,,,,,,""
12378801063,"Sep 10, 2024, 9:56:12 PM",Interval 4x400@3:00,Run,"",1010,1.82,181.0,10,false,,,activities/13197707824.fit.gz,,,1010.0,958.0,1828.4,6.926,1.909,0.0,0.0,178.4,180.2,6.2,0.0,,,103.0,95.0,181.0,152.0,,299.0,182.0,,,10.0,128556.0,,,,,,,,259.0,1011.0,0.0,,0.0,,1.0,1834.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.81,0.0,,,,1268.0,,,106.0,195.0,1.915,,,,,,,,,,,,""
12378670804,"Sep 10, 2024, 9:38:47 PM",WU,Run,"",977,1.99,179.0,10,false,,,activities/13197571198.fit.gz,,,977.0,701.0,1995.8,7.568,2.847,4.0,5.0,176.0,183.4,6.6,-0.2,,,104.0,83.0,179.0,141.0,,237.0,116.0,,,10.0,156656.0,,,,,,,,231.0,978.0,0.0,,0.0,,1.0,2000.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.043,0.0,,,,1756.0,,,82.0,174.0,2.853,,,,,,,,,,,,""
12378530618,"Sep 9, 2024, 10:46:59 PM",Core,Weight Training,"",1188,0.22,117.0,2,false,,,activities/13197423968.fit.gz,,,1188.0,1188.0,228.5,2.0,0.192,4.0,0.0,179.6,185.4,29.5,2.1,,,79.0,53.0,117.0,91.0,,12.0,70.0,,,2.0,14451.0,,,,,,,,39.0,1153.0,0.0,,0.0,,1.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.192,0.0,,,,506.0,,,2.0,29.0,0.229,,,,,,,,,,,,""
12343095190,"Sep 5, 2024, 6:24:00 PM",WU + CD,Run,"",1080,3.00,,,false,,,,,,1080.0,1080.0,3000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.778,0.0,,,,,,,,,,,,,,,,,,,,,""
12337226102,"Sep 5, 2024, 9:52:03 PM",2x200 @2:36,Run,34 28 ,302,0.53,172.0,1,false,"",,activities/13153148513.fit.gz,,,302.0,264.0,538.2,7.938,2.039,1.0,0.0,178.6,182.2,6.7,0.4,,,109.0,94.0,172.0,136.0,,312.0,44.0,,,1.0,38974.0,,,,,,,,225.0,303.0,0.0,,0.0,,1.0,546.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.782,0.0,,,,382.0,,,24.0,169.0,2.068,,,,,,,,,,,,""
12337225227,"Sep 5, 2024, 9:11:23 PM",Small tempo,Run,"",2024,7.00,194.0,106,false,,,activities/13153147560.fit.gz,,,2024.0,1921.0,7005.5,5.364,3.647,13.0,12.0,177.6,183.6,7.9,0.0,,,96.0,89.0,194.0,173.0,,316.0,444.0,,,106.0,606897.0,,,,,,,,309.0,2026.0,0.0,,0.0,,1.0,7046.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.461,0.0,,,,5634.0,,,303.0,232.0,3.668,,,,,,,,,,,,""
12343142961,"Sep 3, 2024, 6:31:00 PM",WU + CD after tracks,Run,"",2688,6.40,,,false,,,,,,2688.0,2688.0,6400.0,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.381,0.0,,,,,,,,,,,,,,,,,,,,,""
12319449223,"Sep 3, 2024, 10:05:24 PM",Second Interval at UB + 56 min walk ?_?,Run,"3x200 @ 2:36 
6x400 @ 3:02 

200s: 30 33 31 
400s: 69 66 70 76 74 78",2782,3.71,189.0,19,false,"",,activities/13133563696.fit.gz,,,2782.0,1816.0,3710.5,8.164,2.043,1.0,0.0,179.2,182.4,11.6,0.0,,,109.0,93.0,189.0,149.0,,320.0,337.0,,,19.0,268579.0,,,,,,,,258.0,2076.0,0.0,,0.0,,1.0,3737.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.334,0.0,,,,2588.0,,,217.0,194.0,2.058,,,,,,,,,,,,""
12319058261,"Sep 2, 2024, 10:04:16 PM",Recovery 45’,Run,"",2616,6.19,160.0,26,false,,,activities/13133104518.fit.gz,,,2616.0,2564.0,6196.8,4.926,2.417,13.0,18.0,178.0,188.2,9.3,-0.1,,,100.0,81.0,160.0,134.0,,194.0,399.0,,,26.0,479224.0,,,,,,,,219.0,2617.0,0.0,,0.0,,1.0,6227.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.369,43.3,,,,6430.0,,,197.0,165.0,2.429,,,,,,,,,,,,""
12302178321,"Sep 1, 2024, 9:13:00 PM",Treadmill run before core + strength,Run,"",3600,10.00,,,false,,,,,,3600.0,3600.0,10000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.778,0.0,,,,,,,,,,,,,,,,,,,,,""
12292202296,"Aug 31, 2024, 1:52:01 PM",Long run P2,Run,"",1967,4.00,164.0,17,false,,,activities/13103519700.fit.gz,,,1967.0,1930.0,4008.2,5.282,2.077,8.0,11.0,177.0,184.6,9.2,-0.1,,,125.0,71.0,164.0,128.0,,155.0,240.0,,,17.0,294457.0,,,,,,,,194.0,1969.0,0.0,,0.0,,1.0,4030.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.038,35.5,,,,4506.0,,,116.0,146.0,2.089,,,,,,,,,,,,""
12292201569,"Aug 31, 2024, 12:13:37 PM",Long run,Run,"",5858,15.00,172.0,109,false,,,activities/13103518806.fit.gz,,,5858.0,5427.0,15006.9,5.006,2.765,37.0,39.0,180.4,190.2,30.6,0.0,,,122.0,84.0,172.0,147.0,,237.0,946.0,,,109.0,1267554.0,,,,,,,,242.0,5844.0,0.0,,0.0,,1.0,15121.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.562,118.7,,,,14822.0,,,537.0,182.0,2.786,,,,,,,,,,,,""
12284427125,"Aug 30, 2024, 9:24:32 PM",Recovery,Run,"",3085,7.16,171.0,41,false,,,activities/13095384526.fit.gz,,,3085.0,3040.0,7160.2,5.794,2.355,28.0,24.0,175.4,187.0,28.9,0.0,,,120.0,77.0,171.0,141.0,,191.0,472.0,,,41.0,571602.0,,,,,,,,212.0,3087.0,0.0,,0.0,,1.0,7244.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.321,0.0,,,,7486.0,,,217.0,159.0,2.383,,,,,,,,,,,,""
12284169511,"Aug 30, 2024, 9:17:35 PM",? RUN,Run,"",120,0.31,151.0,0,false,,,activities/13095117975.fit.gz,,,120.0,115.0,318.5,4.24,2.77,1.0,0.0,176.6,178.0,3.9,0.1,,,89.0,80.0,151.0,133.0,,246.0,19.0,,,0.0,28189.0,,,,,,,,236.0,121.0,0.0,,0.0,,1.0,320.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.655,0.0,,,,292.0,,,10.0,177.0,2.786,,,,,,,,,,,,""
12277114984,"Aug 29, 2024, 9:15:55 PM",Tempo run,Run,"",3001,9.74,184.0,69,false,,,activities/13087744941.fit.gz,,,3001.0,2780.0,9741.0,5.244,3.504,18.0,16.0,172.0,181.8,34.4,0.0,,,125.0,85.0,184.0,153.0,,299.0,542.0,,,69.0,828629.0,,,,,,,,305.0,3002.0,0.0,,0.0,,1.0,9805.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.246,146.9,,,,7786.0,,,437.0,229.0,3.527,,,,,,,,,,,,""
12277114182,"Aug 29, 2024, 9:10:01 PM",WU,Run,"",246,0.72,160.0,5,false,,,activities/13087744203.fit.gz,,,246.0,243.0,721.0,4.526,2.967,5.0,5.0,172.8,178.0,6.7,-0.2,,,92.0,87.0,160.0,149.0,,257.0,46.0,,,5.0,62318.0,,,,,,,,241.0,247.0,0.0,,0.0,,1.0,726.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.931,36.4,,,,710.0,,,22.0,181.0,2.988,,,,,,,,,,,,""
12277114066,"Aug 28, 2024, 10:15:51 PM",Easy,Run,"",2389,5.56,166.0,35,false,,,activities/13087743995.fit.gz,,,2389.0,2347.0,5567.1,4.188,2.372,29.0,19.0,172.4,183.6,8.0,-0.1,,,112.0,79.0,166.0,143.0,,200.0,383.0,,,35.0,457571.0,,,,,,,,215.0,2390.0,0.0,,0.0,,1.0,5599.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.33,128.6,,,,5854.0,,,173.0,162.0,2.386,,,,,,,,,,,,""
12263382754,"Aug 28, 2024, 11:21:36 AM",Easy,Run,"",1200,3.33,,,false,,,,,,1200.0,1200.0,3333.3,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.778,0.0,,,,,,,,,,,,,,,,,,,,,""
12263387264,"Aug 28, 2024, 11:17:02 AM",Recovery,Ride,"",1500,6.25,,,false,,,,,,1500.0,1500.0,6250.0,,4.167,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.167,0.0,,,,,,,,,,,,,,,,,,,,,""
12263363791,"Aug 28, 2024, 10:53:37 AM",Easy Trides with UB run club,Run,4x150 @2:50,2700,7.50,,,false,,,,,,2700.0,2700.0,7500.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.778,0.0,,,,,,,,,,,,,,,,,,,,,""
12263371385,"Aug 27, 2024, 9:39:00 PM",Strides,Run,"",32,0.20,,,false,,,,,,32.0,32.0,200.0,,6.25,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.25,0.0,,,,,,,,,,,,,,,,,,,,,""
12251439137,"Aug 26, 2024, 9:32:47 PM",Wu walk to the track,Run,"",314,0.72,170.0,6,false,,,activities/13060333198.fit.gz,,,314.0,286.0,719.8,3.624,2.517,6.0,2.0,178.2,183.6,11.0,0.3,,,90.0,81.0,170.0,154.0,,211.0,53.0,,,6.0,59371.0,,,,,,,,211.0,315.0,0.0,,0.0,,1.0,732.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.293,37.8,,,,738.0,,,22.0,159.0,2.562,,,,,,,,,,,,""
12225005562,"Aug 23, 2024, 8:59:25 PM",First Interval in the US,Run,"3x400 @3:00 
5x200 @2:47",1911,3.08,174.0,11,false,"",,activities/13032785213.fit.gz,,,1911.0,1749.0,3080.4,6.968,1.761,9.0,9.0,177.4,181.4,11.0,0.0,,,106.0,76.0,174.0,135.0,,194.0,247.0,,,11.0,202491.0,,,,,,,,223.0,1842.0,,,0.0,,1.0,3118.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.612,0.0,,,,2688.0,,,144.0,168.0,1.783,,,,,,,,,,,,""
12225005128,"Aug 23, 2024, 8:35:48 PM",Walk WU,Run,"",564,0.85,106.0,1,false,"",,activities/13032784800.fit.gz,,,564.0,525.0,855.6,3.268,1.63,6.0,6.0,174.2,180.8,33.3,-0.1,,,85.0,59.0,106.0,93.0,,109.0,47.0,,,1.0,57606.0,,,,,,,,106.0,565.0,,,0.0,,1.0,867.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.517,26.4,,,,1048.0,,,10.0,80.0,1.652,,,,,,,,,,,,""
12229953559,"Aug 23, 2024, 8:00:00 AM",Jog around campus,Run,"",3820,10.00,,,false,"",,,,,3820.0,3820.0,10000.0,,2.618,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.618,0.0,,,,,,,,,,,,,,,,,,,,,""
12213842088,"Aug 22, 2024, 11:31:00 AM",Easy Jog,Run,"",1916,3.99,170.0,8,false,"",,activities/13021184485.fit.gz,,,1916.0,1587.0,3998.8,8.314,2.52,14.0,23.0,177.2,194.8,13.7,-0.4,,,120.0,83.0,170.0,124.0,,221.0,244.0,,,8.0,334163.0,,,,,,,,219.0,1894.0,,,0.0,,1.0,4028.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.087,111.9,,,,4184.0,,,142.0,165.0,2.538,,,,,,,,,,,,""
12213841418,"Aug 22, 2024, 10:43:44 AM",Walk,Run,"",2414,1.34,101.0,0,false,"",,activities/13021183819.fit.gz,,,2414.0,702.0,1342.1,4.297,1.912,12.0,9.0,180.0,190.8,35.5,0.3,,,89.0,58.0,101.0,70.0,,59.0,90.0,,,0.0,57661.0,,,,,,,,56.0,2415.0,,,0.0,,1.0,1404.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.556,0.0,,,,2298.0,,,11.0,42.0,2.001,,,,,,,,,,,,""
12213841143,"Aug 21, 2024, 11:02:47 PM",Walk around campus,Run,"",3709,3.49,135.0,4,false,"",,activities/13021183496.fit.gz,,,3709.0,1889.0,3491.8,5.352,1.848,14.0,9.0,176.4,189.2,50.0,0.1,,,123.0,61.0,135.0,101.0,,94.0,224.0,,,4.0,186278.0,,,,,,,,94.0,3710.0,,,0.0,,1.0,3623.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.941,0.0,,,,4100.0,,,51.0,71.0,1.918,,,,,,,,,,,,""
