userId,longest_run,gender,max_hr,easy_pace,easy_hr,aerobic,avg_weekly_distance_m,active_weeks,consistency_std,fastest_5k,fastest_5k_str
5278840,8742.3,male,198.0,6.728666666666666,146.79999999999998,0.04583560399636694,6820.355555555555,9,4215.648543555046,1653.4366798794094,27:33
5298016,21104.2,male,199.0,5.7595294117647065,173.74705882352941,0.033148931848190406,12198.632692307692,52,5964.809597201828,1527.1306920562674,25:27
5306319,22438.5,male,200.0,5.169227272727273,158.74545454545455,0.03256299392967587,34576.31153846154,26,17665.980300981362,1186.2474631796442,19:46
5325166,17880.1,female,197.0,7.019233333333333,145.24666666666664,0.048326295497314924,12687.502325581394,86,9369.48594934927,1759.6274815759898,29:19
5346596,15860.5,male,190.0,6.941117647058824,142.74117647058824,0.048627297453226734,14218.387499999999,56,6502.281961142914,1803.1928796236255,30:03
5386323,41692.2,male,197.0,5.979541666666667,125.02499999999999,0.047826767979737395,47334.350000000006,36,21958.039245518125,1451.0150943835806,24:11
5407179,20708.2,female,200.0,6.920217391304347,142.70434782608694,0.04849338858082993,17699.739361702126,94,10602.933932128366,1734.795503079522,28:54
5453063,20827.7,male,181.0,6.305083333333333,145.42499999999998,0.04335625465589365,17336.8,34,8728.75744626677,1537.0847214844428,25:37
5486878,27583.0,male,198.0,7.9255555555555555,132.6238095238095,0.05975967350065228,54945.71866666667,75,20093.303073248826,1970.9554906733256,32:50
5507899,29822.6,female,191.0,6.7754642857142855,146.48214285714286,0.04625454102157747,37196.45434782608,46,19347.049770462636,1723.882243974105,28:43
5525152,24755.5,male,195.0,5.51965,128.005,0.04312058122729581,23278.055263157894,38,13146.420152921242,1465.636635841312,24:25
5539676,41643.6,male,189.0,5.2465,151.89166666666668,0.03454106545235091,11726.055813953488,43,12054.840504727952,1414.0435381348823,23:34
5547218,21053.5,male,200.0,5.562642857142857,145.4142857142857,0.038253757736516354,25668.324137931035,29,15621.798602197214,1446.9064100558764,24:06
5551642,42025.5,male,193.0,5.166916666666666,167.95000000000002,0.030764612483874163,20593.81428571429,28,11037.976036551812,1323.746156593411,22:03
5554061,9545.0,male,195.0,7.261375,138.5,0.052428700361010834,5229.008333333333,36,2254.9743380706445,1792.9858872667455,29:52
5607830,39868.5,male,197.0,5.762241379310344,146.43793103448274,0.03934937716344456,16241.229670329669,91,9908.399625373913,1444.3202017924957,24:04
5727574,40092.5,male,192.0,6.554730769230769,120.16346153846153,0.054548451628390816,26037.581632653062,98,16280.961151047784,1285.1482254047974,21:25
5746423,42108.8,male,199.0,5.542301204819277,146.68192771084338,0.0377844857325908,52883.80322580645,124,24596.986277841992,1220.282236068536,20:20
5836671,30974.2,male,194.0,6.402846153846154,155.80769230769232,0.04109454455689953,12008.044736842106,38,8809.896832500131,1615.9582925728594,26:55
5839886,21049.9,male,193.0,6.037121951219512,141.84878048780487,0.0425602668592455,16440.165882352943,85,10665.616709030059,1565.326460908211,26:05
5850177,22674.8,male,180.0,7.981999999999999,130.89000000000001,0.06098250439300174,15201.477419354838,31,12255.989456933827,1990.5315293656963,33:10
5929760,17420.0,male,189.0,5.738857142857142,161.4,0.035556735705434585,11911.453846153845,26,7648.1758742450875,1465.2599992576484,24:25
5946470,17745.3,male,188.0,6.454571428571429,141.6142857142857,0.04557853323918088,14335.647826086957,23,6935.6441421287645,1437.4935161395317,23:57
5964610,41353.0,male,198.0,6.775782608695652,147.51739130434783,0.0459320934893454,18737.086153846154,65,11327.094803871778,1577.2472743587055,26:17
5979382,41421.6,male,193.0,4.446705128205129,143.10384615384615,0.031073274742208012,26423.134042553193,141,16509.84642902458,1128.3367988361986,18:48
5986686,20993.4,male,192.0,5.600416666666667,153.74166666666667,0.03642744864220283,18234.08148148148,54,10457.101209371878,1402.6883598625936,23:22
6000431,41803.6,male,195.0,5.12765,150.605,0.03404701039142127,18609.65,104,12139.385785233057,1324.2252665789551,22:04
6055485,12480.9,female,186.0,5.384333333333333,154.20000000000002,0.034917855598789446,15711.542857142855,7,13713.2255467556,1406.2580361056139,23:26
6106910,5321.5,female,185.0,6.605833333333333,152.31666666666666,0.04336907757960389,4909.096,25,2329.29706304284,1777.223337156021,29:37
6107778,44016.3,male,193.0,7.3805,156.775,0.047077021208738634,8249.884615384615,13,13795.799850126255,2056.508971391769,34:16
6113340,42190.4,male,200.0,5.2195277777777775,150.39027777777778,0.03470655054903445,26325.485034013604,147,11601.61354140699,1382.5260663407228,23:02
6162923,13209.2,female,199.0,6.2964,168.95,0.03726783071914768,14477.396969696969,33,8669.798872396235,1700.1497349259942,28:20
6176971,21849.4,male,177.0,5.474625,149.15625,0.036703959773727216,20290.35384615385,39,11684.689644367203,1444.6982215091978,24:04
6194859,42297.4,male,176.0,5.177692307692308,125.20769230769231,0.04135282914541991,23800.80277777778,36,16005.054325850339,1113.5500614253845,18:33
6216280,18799.0,female,196.0,6.280333333333334,163.42499999999998,0.03842945285808986,9711.116326530613,49,6192.126814463231,1700.6604935208738,28:20
6242372,17748.3,male,185.0,5.68775,137.05,0.041501276906238595,9028.5625,16,6417.271666980706,897.9615325861172,14:57
6272219,9977.2,male,188.0,4.648333333333333,164.96666666666667,0.028177409577692464,5330.404545454545,22,2956.606468084857,1372.4720090726214,22:52
6299290,17005.9,male,190.0,4.518,146.12,0.03091979195182042,29818.6125,8,13978.71961594659,1144.7508735820988,19:04
6307695,5726.7,male,192.0,11.034666666666666,123.76666666666667,0.0891570158901158,4734.700000000001,8,2165.6453528418992,3039.695621043921,50:39
6342136,42251.3,male,197.0,5.226410256410257,159.49743589743588,0.032767989196836225,25617.355319148934,94,14689.555065819573,1349.6729022033521,22:29
6361870,29463.0,male,188.0,5.561166666666668,155.91666666666666,0.03566755745590594,15097.505263157893,19,8526.98128097405,1480.0097124238096,24:40
6422295,25530.5,female,199.0,6.3166756756756754,156.19459459459458,0.040441064507198234,14420.951648351649,91,10926.443467970133,1732.460951162427,28:52
6493363,20391.3,male,186.0,4.8504000000000005,140.34,0.034561778537836686,12570.6,20,9071.68645749829,1292.7423052389126,21:32
6532016,21398.1,male,200.0,5.900030303030303,169.4,0.03482898644055669,15801.11851851852,81,8775.234746377319,1571.255704723048,26:11
6539051,10068.7,male,177.0,7.404875,136.4375,0.054273018781493355,8758.15652173913,23,4972.365394843977,2032.8306890733431,33:52
6572322,21145.3,male,176.0,5.0136666666666665,159.5666666666667,0.03142051389179026,18261.044444444444,9,7848.214451247989,1374.3253819379033,22:54
6579857,31980.3,male,194.0,5.085444444444445,157.27777777777777,0.032334157541504774,11702.183870967743,31,7645.248265604668,1400.2539551672414,23:20
6582710,41554.9,male,196.0,4.616533333333334,150.35,0.030705243321139566,29945.715384615385,52,16527.123184506043,1126.8044100709822,18:46
6591189,15287.1,male,199.0,5.7245,160.10000000000002,0.03575577763897563,8565.449999999999,12,3827.752156292254,1420.6984494836095,23:40
6601602,42152.6,male,200.0,5.883453608247423,137.56185567010309,0.04276951324614982,52741.73503649635,137,31870.215901370048,1297.8777184746912,21:37
6641862,27186.0,female,193.0,6.678903225806452,162.18709677419355,0.041180237877401646,25793.366666666665,72,13318.742771907015,1569.1499779531068,26:09
6670535,21182.3,female,200.0,5.492153846153846,153.87692307692308,0.03569186162767446,24057.148076923077,52,10833.682426118841,1382.9018205778088,23:02
6676926,10861.2,male,198.0,7.469611111111111,145.07777777777778,0.05148694187026116,15654.810344827587,29,8924.01496358261,1868.9976988774433,31:08
6716410,12022.0,male,200.0,5.77,169.25,0.034091580502215654,15290.199999999999,7,6875.949399416296,1487.4547400179645,24:47
6721368,29659.7,male,184.0,6.5233333333333325,147.62666666666667,0.04418804190751444,21793.272602739726,73,10600.522267928598,1644.5245729884448,27:24
6724449,23422.6,male,198.0,5.395148148148149,154.25925925925927,0.03497454981992797,23897.532558139534,43,17050.340168561936,1415.016158141483,23:35
6766202,27931.5,male,200.0,4.7645,160.62,0.02966318017681484,13188.58125,32,10027.857044493523,1257.5698133106628,20:57
6793807,12298.6,male,183.0,5.655,154.05,0.03670886075949367,9750.188888888888,9,3940.2062974051382,1619.9203316701455,26:59
6796415,41912.8,male,193.0,5.401722222222222,141.82777777777778,0.038086489874260644,43170.327450980396,51,21179.527187905573,1380.5531691165636,23:00
6800874,42247.8,male,186.0,5.811192307692308,143.31153846153845,0.040549367971874084,19036.90806451613,62,12873.444240116027,1474.4586816921174,24:34
6828710,41716.5,male,197.0,5.237727272727273,150.8272727272727,0.03472665903200531,18765.97837837838,37,13790.028507607612,1155.5442998839683,19:15
6873187,34850.6,male,193.0,6.605666666666666,143.56363636363636,0.04601211583924349,21437.192857142858,84,13517.289433904578,1518.479278352204,25:18
6883061,20832.6,male,200.0,5.218916666666667,142.6875,0.0365758504891225,20823.992592592593,54,15209.952091905394,1334.3432173091248,22:14
6946869,29816.6,male,186.0,4.885480769230769,151.025,0.032348821514522556,41291.427142857145,70,21936.078863878476,1248.0287733251878,20:48
6961546,28406.7,male,200.0,5.430295454545455,147.97727272727272,0.03669682076485947,20125.55890410959,73,14766.371988950616,1260.23724397835,21:00
6969866,15836.8,male,182.0,7.064166666666667,152.24444444444444,0.04640016056050212,16266.720000000001,40,10263.360183062956,1819.3458961921247,30:19
7017288,22695.1,male,199.0,6.137041666666666,138.65416666666667,0.04426150193827568,32068.266666666666,33,19833.02303991166,1310.2027035800236,21:50
7038373,32289.5,male,200.0,4.799876288659794,141.07113402061856,0.034024510556201086,49537.33813559322,118,17407.32410291478,1261.248055873785,21:01
7045897,17863.9,male,191.0,6.273333333333333,161.26666666666668,0.038900372054568,17876.055555555555,9,9179.543464153203,1627.3270568385678,27:07
7122167,10258.9,male,162.0,6.0569999999999995,135.33333333333334,0.044756157635467975,7854.6,10,2114.424764432266,1604.4780152395706,26:44
7123482,29689.5,male,184.0,7.648,152.53333333333333,0.05013986013986014,37000.76666666667,6,14339.549834728658,2154.897411877469,35:54
7178673,41877.8,female,198.0,4.834298245614035,170.440350877193,0.028363578347109137,27231.92213740458,131,13473.09803707025,1299.2849044623076,21:39
7181149,25830.7,male,193.0,5.5363750000000005,159.4625,0.03471897781610096,19691.6,25,9722.710705867987,1401.6947759759992,23:21
7183572,19268.5,male,182.0,5.403888888888889,139.0388888888889,0.038866024693331204,16853.326,50,10773.858558941902,1483.4081173366367,24:43
7197311,57388.0,male,198.0,6.285102564102564,136.9102564102564,0.04590673284015357,44271.54461538461,65,33136.39129483452,1447.960422108918,24:07
7228559,42090.3,male,197.0,5.927318181818182,155.56363636363636,0.038102208976157084,19884.610144927537,69,10796.904706417223,1382.747545224729,23:02
7231044,12080.2,male,190.0,5.7595,144.95,0.03973439116936875,7637.7699999999995,10,4572.281469184114,1589.6221865210237,26:29
7285980,41507.9,male,189.0,5.75553125,137.053125,0.04199489249150649,46804.77857142857,56,25547.356400398592,1332.6690321448093,22:12
7313790,41957.1,male,200.0,5.148956521739131,146.03623188405797,0.03525807572073637,37705.56814159292,113,20386.367932659356,1251.2877961744848,20:51
7382493,29757.7,male,194.0,5.342173913043479,139.94782608695652,0.03817261091089848,30905.690476190477,42,15461.131122234603,1276.0850667074453,21:16
7404960,42163.0,male,196.0,6.0164333333333335,148.21,0.040593977014596404,31402.796721311475,122,18151.38065228431,1415.1629482515395,23:35
7425627,21153.9,male,193.0,6.641249999999999,155.275,0.04277089035582032,14759.335714285715,14,11199.215846766796,1693.6574344724581,28:13
7430612,25636.2,male,199.0,7.266302325581396,149.4232558139535,0.048628992093631335,23472.261290322578,93,14020.492449292185,1706.4080072343063,28:26
7470676,29413.3,male,174.0,5.802857142857143,133.21428571428572,0.043560321715817696,32049.007142857143,14,25792.95003050444,1516.4901552392494,25:16
7513131,12428.7,female,180.0,7.199666666666666,151.1,0.047648356496801235,8686.16,10,4645.132196229129,1966.4946278320615,32:46
7516129,41481.4,male,200.0,5.339186335403727,114.4857142857143,0.046636266967589324,70304.16025641025,156,40001.97105229123,1359.5124775237027,22:39
7654809,41741.6,male,195.0,5.313121951219512,148.5170731707317,0.035774485975169155,35406.03181818182,66,24797.3280500706,1333.8847026614992,22:13
7710890,21500.9,male,174.0,7.3941,130.57999999999998,0.05662505743605453,13143.68205128205,39,5926.928722714914,1818.8353895324883,30:18
7716949,21270.7,male,200.0,4.903230769230769,157.97692307692307,0.031037639382577784,20848.966666666667,24,14657.243259923735,1208.9665181150615,20:08
7743096,10640.6,male,200.0,6.962058823529412,151.04117647058823,0.046093780426062235,20996.7625,24,12858.374313324995,1865.7075352144307,31:05
7763998,20814.5,male,183.0,5.01,154.85,0.03235389086212464,13201.972727272729,11,8389.077183944717,1312.132130774612,21:52
7780362,21170.9,male,199.0,5.217021739130435,157.4891304347826,0.033126233694526885,11501.259863945577,147,7744.437408652015,1268.6952319970992,21:08
7795957,42061.0,male,168.0,3.9036,141.22,0.02764197705707407,94032.94,5,35153.67182561447,1037.4930992667153,17:17
7822006,42052.9,male,188.0,6.119925373134329,151.41044776119404,0.04041943910493371,43918.09310344828,87,16270.162012399242,1576.742796046032,26:16
7839953,15970.2,female,180.0,6.922666666666667,155.79999999999998,0.04443303380402226,13331.29090909091,11,5997.941252038828,1904.6718049452486,31:44
7967148,32563.6,male,198.0,4.757099999999999,154.055,0.030879231443315693,29915.865789473683,38,26127.07720047554,1023.5572560624007,17:03
7996903,15221.6,male,200.0,7.62996875,155.39375,0.04910087278285001,11250.037804878048,82,6693.151355402843,1974.5690271863202,32:54
8000584,21221.7,female,186.0,5.693769230769231,163.16153846153844,0.03489651595870068,18582.733333333334,39,9585.016778513533,1513.4038185182546,25:13
8070374,21659.2,male,177.0,7.459678571428571,143.04285714285714,0.05214995505842405,18893.742857142857,42,9794.089675701332,2062.680803648762,34:22
8107339,41854.1,male,199.0,5.335315789473684,148.7078947368421,0.03587782477127537,58433.01549295775,71,49279.15859534085,1329.621257763041,22:09
8170078,34814.3,male,188.0,5.530666666666667,160.88888888888889,0.03437569060773481,17478.506557377048,61,10648.129593311509,1388.225884166503,23:08
8221442,29155.7,male,195.0,6.085061538461538,142.15692307692308,0.04280524231077249,25426.448484848486,132,17247.127159990978,1506.8942130811754,25:06
8276277,21779.8,male,189.0,5.310333333333333,150.84814814814814,0.03520317218689386,17499.04960629921,127,11354.99864577427,1386.5984042929374,23:06
8281868,22159.9,male,195.0,6.243571428571428,159.81428571428572,0.03906766782872977,9948.172,25,7968.333641071597,1617.0488613372383,26:57
8294504,34752.4,female,192.0,6.4446206896551725,140.48620689655172,0.04587368989470067,24040.298507462685,67,14976.601662608653,1670.8911427451924,27:50
8349084,41870.3,male,186.0,5.345888888888889,140.29777777777778,0.03810387429910983,32912.50235294118,85,21431.15589478139,1333.876539188399,22:13
8353647,12829.9,male,194.0,5.882170212765957,155.21702127659574,0.03789642504660599,17578.042105263157,76,11794.877916533806,1582.6957788713491,26:22
8366159,21167.7,male,178.0,4.892,150.36666666666667,0.0325338062513855,22871.514285714286,7,7647.941753271175,1155.3422123598314,19:15
8372595,42116.0,male,200.0,4.620846153846154,152.36153846153846,0.030328166809713737,66393.53421052631,38,29765.94965147598,1049.9233578426854,17:29
8438734,17242.5,male,200.0,6.727666666666667,171.46666666666667,0.03923600311041991,13953.5125,8,6477.466692958974,1509.5356739082233,25:09
8446566,31014.4,male,195.0,6.062129032258064,141.7258064516129,0.04277364288152953,13502.61724137931,87,7824.0801784842715,1576.3842927427722,26:16
8453120,16176.2,male,188.0,6.174333333333333,140.23333333333335,0.04402899928690278,12469.546153846155,13,6940.080276146594,1671.4043241693346,27:51
8467445,11020.3,male,169.0,6.045470588235294,138.37058823529412,0.04369043064235004,11515.743181818181,44,6968.212933740791,1625.1306558702743,27:05
8484809,31224.1,male,181.0,6.7575,137.7,0.04907407407407408,50719.446341463416,41,27769.799182061957,1782.3269422259605,29:42
8535425,23385.8,male,190.0,5.790214285714286,150.33571428571426,0.03851522782344278,11656.344444444445,45,7213.112080552761,1437.0520684437365,23:57
8557955,23624.4,female,199.0,6.55425,158.36666666666667,0.0413865501999579,23610.845161290323,31,13435.681319130257,1725.4300631882313,28:45
8582302,11701.5,male,176.0,7.150489361702127,140.91489361702128,0.05074331873773214,15121.98,75,10476.080530504794,1960.6558643333065,32:40
8605838,33593.3,male,194.0,6.9035,141.34583333333333,0.048841199186392716,19673.759523809524,42,19377.299367874362,1714.2946398146833,28:34
8621055,20932.1,male,200.0,6.5006216216216215,138.32432432432432,0.046995506057053535,20905.576923076922,91,11284.656650879519,1781.5205649210343,29:41
8632256,41476.7,male,200.0,5.586651162790698,150.66162790697675,0.037080783212033744,38078.387218045114,133,20939.225049592624,1449.4645094242846,24:09
8662931,42186.5,male,192.0,4.775813559322034,150.8915254237288,0.03165064138566262,33947.38295454546,88,22718.437016495325,1186.3360390013856,19:46
8747440,47431.7,male,184.0,4.810611111111111,160.07222222222222,0.03005275396522403,17774.791379310343,58,11379.161003146864,1312.9525026263889,21:52
8765371,17929.6,male,194.0,5.289625,146.075,0.03621170631524902,19187.48125,16,16494.162285940998,1388.0523514109218,23:08
8767606,24963.1,male,190.0,5.422499999999999,167.03333333333333,0.0324635801237278,17006.526666666665,15,10902.653552393738,1461.065015619976,24:21
8785331,21585.0,female,199.0,7.471827586206897,159.651724137931,0.046800794833581724,13243.044444444446,81,7983.809188601642,1940.5943292104462,32:20
8875079,42098.2,male,200.0,5.542245454545455,141.61636363636362,0.039135628907804705,45356.13933333333,150,24554.85950898845,1228.8328420561502,20:28
8888545,42065.3,male,200.0,5.111208333333333,150.37916666666666,0.03398880607353634,21249.22089552239,67,16991.16512090682,1349.3190859191793,22:29
8899244,20980.9,female,199.0,6.4866,155.78,0.04163949159070484,8696.816666666668,18,6434.919386601422,1608.318109202179,26:48
8923359,33040.2,male,198.0,4.987,145.73333333333332,0.03422003659652333,19598.85,20,11837.972218492045,1243.2255749191936,20:43
8993175,14098.7,male,194.0,6.256272727272727,152.85454545454547,0.04092958249078149,15275.54827586207,29,8445.528846065774,1662.136297200093,27:42
8994138,21110.5,male,193.0,4.738466666666667,134.66,0.03518837566216149,22630.35,36,13342.95433087119,1137.8039146463075,18:57
8994885,41941.4,male,197.0,5.5233823529411765,150.47352941176473,0.036706671097124756,65798.99743589743,78,37637.71837866134,1258.2619300590525,20:58
9008533,29710.9,male,196.0,6.254488372093022,146.74651162790698,0.04262103611670179,23424.915463917525,97,12216.583482439113,1450.7836699728944,24:10
9010559,17384.6,male,187.0,7.062833333333334,161.04999999999998,0.04385491048328677,7261.386363636364,22,4024.8068586958543,1673.5381213820901,27:53
9051351,11265.1,male,194.0,6.002666666666666,133.86666666666667,0.0448406374501992,12679.1875,8,11154.578879729486,1350.1418278121937,22:30
9157551,20494.7,male,197.0,5.385542857142857,163.4457142857143,0.032950040205572836,26955.11,60,12247.424900060021,1390.900682472509,23:10
9198615,10186.3,female,194.0,8.4108,161.115,0.052203705427800014,9090.37596153846,104,3699.0634622255247,2394.2110411079007,39:54
9221677,31836.8,male,200.0,5.338103448275862,154.77586206896552,0.03448925030633842,29070.541791044776,67,20341.737918953204,1337.1947072887529,22:17
9232852,29282.3,male,200.0,5.641194444444444,148.92777777777778,0.03787872570597232,28068.936153846156,130,16620.59961723041,1411.7007085293315,23:31
9275291,22257.2,female,185.0,6.333923076923077,155.26923076923077,0.040793163240029726,18181.11489361702,47,15247.416657142698,1678.6877088003587,27:58
9286593,34564.3,male,198.0,4.7992799999999995,134.32,0.03573019654556284,29247.781632653063,49,19632.074960833375,1136.4702488109656,18:56
9295581,22374.1,male,183.0,5.662100000000001,133.43,0.0424349846361388,34263.66,30,22245.46966681004,1325.7522410913498,22:05
9313150,27299.3,male,186.0,8.39464,126.652,0.06628114834349241,19094.818,50,12879.479477038865,2102.6735662501205,35:02
9335429,17959.5,male,196.0,6.0295,147.37083333333334,0.040913794565862756,16796.364999999998,40,11152.030639294766,1403.622383839806,23:23
9336459,31844.9,male,200.0,4.898212121212121,156.8969696969697,0.031219290791100123,34045.22456140351,57,28275.006821663188,1259.2172436331018,20:59
9338715,32765.2,male,199.0,8.065000000000001,145.18,0.05555172888827663,9712.970588235294,17,7634.485833682965,2020.0378768552716,33:40
9345869,21317.9,male,179.0,6.7866197183098596,124.61971830985915,0.05445863471971067,21322.04818181818,110,11761.09557560361,1860.7288423688108,31:00
9422215,21354.4,male,191.0,5.610636363636363,145.16363636363636,0.038650425851703404,24912.537500000002,24,10739.487007213045,1433.438028454689,23:53
9481945,11533.5,female,197.0,6.410454545454545,170.98181818181817,0.03749202467035304,11662.903703703705,27,6843.539421206043,1665.8522797781407,27:45
9484057,16792.4,male,187.0,6.2208,155.38666666666668,0.04003432297923459,10291.796226415094,53,5614.390856470207,1578.240517034336,26:18
9508545,29606.2,male,176.0,5.945916666666666,132.35833333333332,0.0449228735125606,31066.596153846152,26,24154.900258249556,1431.592182230993,23:51
9522694,33356.7,male,190.0,5.047666666666667,151.32222222222222,0.03335707467508628,44634.549999999996,14,29303.945657269956,1331.2149438416309,22:11
9525377,21087.8,male,187.0,6.074272727272728,163.70000000000002,0.03710612539567946,16645.854838709678,31,9749.924480488338,1623.553804794967,27:03
9571309,19892.7,female,191.0,6.419818181818181,166.83636363636364,0.038479729729729725,9899.476666666666,30,5485.75786023781,1759.8510564786309,29:19
9613679,41449.8,unknown,200.0,5.2090000000000005,167.84,0.03103551000953289,19061.280000000002,15,13043.002065157942,1390.2809872537864,23:10
9622636,20045.5,male,195.0,5.747400000000001,155.865,0.036874218073332694,14203.245833333334,48,10437.680155702616,1360.0252431954445,22:40
9632922,16501.8,male,176.0,5.3545,134.775,0.039729178260063065,14413.572727272725,11,7897.232145643296,1440.134765032486,24:00
9655659,29612.4,male,184.0,5.613083333333333,156.45000000000002,0.03587780973687013,25709.314814814814,27,17281.90969236782,1497.1004461175041,24:57
9656255,10073.3,male,180.0,7.535,136.60000000000002,0.0551610541727672,6663.0125,8,3786.00334142087,1980.7854748293332,33:00
9732499,26350.4,male,180.0,5.788666666666667,138.23333333333332,0.04187605497950326,24097.35714285714,7,10417.438040429639,1278.0919560568764,21:18
9760872,34251.7,male,184.0,5.3335,122.32857142857144,0.04359978979329674,61236.47391304348,23,48947.04303522345,1168.5044939690922,19:28
9882712,32311.0,male,197.0,6.159510638297872,138.0723404255319,0.044610749838197676,21069.18947368421,114,14080.315490465358,1398.815823765651,23:18
9889560,21610.3,male,193.0,5.080636363636364,138.12727272727273,0.036782282479926286,18272.14814814815,27,10839.75565206332,1146.105715313941,19:06
9937628,30545.8,male,185.0,5.037038461538462,152.33846153846156,0.03306478489194102,18579.037837837837,74,10043.448740589563,1313.0798127082676,21:53
9959962,41877.8,female,177.0,5.9892,144.42000000000002,0.04147071042791857,31559.261538461542,13,12138.896242900235,1318.9340712066153,21:58
9985340,39978.2,male,195.0,6.264166666666666,151.79444444444445,0.04126743037001793,16853.68431372549,51,13744.623978637941,1482.4037406408652,24:42
9991401,21186.8,male,190.0,6.01,166.45,0.036106939020726946,14312.157142857144,7,7355.0758989641845,1582.247482823598,26:22
10028940,32665.2,male,199.0,6.58553125,143.965625,0.0457437756408865,20935.57162162162,74,13595.345668687552,1521.341610424145,25:21
10057948,16243.6,male,177.0,7.0832,130.52,0.0542690775360098,10718.044444444446,18,6855.144243835491,1820.694677871253,30:20
10099521,15445.6,female,198.0,7.359821428571428,145.925,0.05043564453364007,24119.735897435898,39,14027.835869769926,1875.1488437165142,31:15
10122140,34962.0,male,198.0,5.4734799999999995,146.756,0.03729646488048188,25753.267741935484,62,14996.435767249408,1264.7575698411188,21:04
10177904,28969.4,male,200.0,5.361722222222222,159.8722222222222,0.033537547346839496,13450.55918367347,49,8622.98901548738,1356.4497728403035,22:36
10344170,41790.4,female,186.0,5.609015384615385,150.7753846153846,0.03720113464756541,28732.415942028983,138,13614.457796169689,1428.9553786107247,23:48
10367164,21230.4,male,200.0,5.688793103448275,148.9103448275862,0.0382028065950352,17107.275510204083,49,13665.079260008131,1183.7731690912888,19:43
10536623,21081.6,male,189.0,6.462833333333333,149.05,0.04336016996533601,22229.33488372093,43,13627.939497414227,1691.0202446183048,28:11
10647023,29991.8,male,200.0,4.683666666666666,145.11666666666667,0.03227518088893993,31690.583333333332,24,18671.01774261188,1447.1326325021403,24:07
10705287,7833.7,male,198.0,9.0824,151.94,0.05977622745820719,13960.471428571429,7,10946.342582755558,2353.513988829915,39:13
10719156,14028.1,male,180.0,6.413068965517242,151.61379310344827,0.0422987172489083,11552.432258064517,62,8891.517564377347,1771.4826167847937,29:31
10779611,24795.5,male,179.0,5.300421052631579,135.21052631578948,0.03920124562086415,25562.720408163266,49,15148.359280325538,1328.108572865783,22:08
10808479,20931.7,male,197.0,4.9864999999999995,166.75,0.02990404797601199,9471.311111111112,9,5557.147919446729,1312.6437982231082,21:52
10815918,24126.9,male,195.0,5.858444444444444,140.90277777777777,0.04157792015771316,23237.196825396823,63,15193.843089500986,1419.6986681306962,23:39
10841339,41383.1,male,198.0,4.49025,162.59722222222223,0.02761578542752199,22532.933333333334,72,12498.639356864322,1198.279722056877,19:58
10917968,35706.4,male,197.0,5.648176470588235,147.5764705882353,0.03827287946428571,45616.325,20,23902.25094163122,1444.9246685446185,24:04
10927933,15818.3,male,185.0,5.814,148.4,0.03917789757412399,10150.650000000001,26,3809.699378192458,1526.8245406775795,25:26
10943750,28322.9,male,200.0,5.935,147.3375,0.04028166624247052,24958.14385964912,57,15746.62830636879,1380.650338383787,23:00
11183643,21364.6,male,186.0,5.834,141.3375,0.04127708499159812,17492.027777777777,18,11882.252042575965,1558.7411878417663,25:58
11215534,32097.2,male,196.0,6.65621052631579,136.31052631578947,0.04883122900498089,26401.489361702126,47,18782.58899336244,1583.740725971839,26:23
11258520,29925.5,female,199.0,5.6741875,148.525,0.038203585255007576,34392.12962962963,27,16586.393909253886,1511.1800588395915,25:11
11258873,22882.1,female,189.0,5.133375,149.4375,0.034351317440401506,51438.01818181818,11,21824.95524319893,1203.6424361628085,20:03
11314348,37780.8,female,200.0,5.431333333333334,162.21666666666667,0.03348196856056714,24396.057142857142,14,25359.43105309115,1325.1427645093495,22:05
11330346,42019.4,male,197.0,5.229470588235294,151.0529411764706,0.03462011760582577,23243.72857142857,42,15083.893915426705,1221.2677296318122,20:21
11394885,9171.5,female,192.0,6.343333333333334,170.53333333333333,0.03719702892885067,8503.525,12,4824.771182539504,1661.1272008383962,27:41
11606634,27322.6,male,191.0,4.946444444444444,161.10000000000002,0.030704186495620383,20492.552631578947,19,14117.007338839694,1090.384734103726,18:10
11737814,21068.8,male,191.0,5.179454545454545,147.80454545454543,0.03504259310514501,28765.34805194805,77,16909.037477326565,1370.0782510822698,22:50
11782156,22393.3,unknown,185.0,6.619222222222223,156.07777777777778,0.04240976721008045,16844.561904761904,21,11481.00809726551,1642.1888554129011,27:22
11822506,11908.1,male,166.0,5.773,144.9,0.03984126984126984,9459.053846153845,13,3773.6899931445055,1621.9080811204253,27:01
11825035,41503.0,male,188.0,5.767765957446808,139.4744680851064,0.041353561240522925,32870.47882352941,85,15739.054145319795,1489.3751080726313,24:49
11884453,23999.7,male,197.0,5.164742857142857,143.23999999999998,0.03605656839669685,25411.002631578947,114,13043.961492037042,1264.7799557715434,21:04
11917849,20787.4,male,196.0,6.3165,167.25,0.03776681614349776,16066.742857142859,7,9093.224974462608,1649.5013481387107,27:29
11954853,13850.8,male,184.0,5.544666666666667,147.0,0.03771882086167801,44828.06666666667,3,5480.811510473001,1511.0175411993882,25:11
11992223,16055.9,male,197.0,4.874925925925925,166.2185185185185,0.029328416408565254,21334.310638297873,47,11812.780959331516,1252.7083923332025,20:52
12049619,52772.2,unknown,200.0,6.234999999999999,167.0,0.037335329341317364,17204.18,10,14304.325092145304,1596.309565663164,26:36
